selling_proposition,price,discount,goods_title,rank_title,rank_sub,color_count
1900,9,0.2,Outdoor Comfortable & Fashionable Strappy Flat Sandals For Vacation,,,
500,20.2,0.2,Women Elegant Style Handmade Pearl Decoration Beige Fashionable And Comfortable Daily Vacation Flat Mules Sandals,,,
300,19.09,0.42,"Women's Wedge Heel Sandals With Thick Comfortable Platform, Rhinestone Embellished Front And T-Strap",,,4
3300,9.31,0.21,"Fashion Ankle Strap Sandals For Women, Two Tone Buckle Decor Sandals",,,6
,19.4,0.23,"Summer Women High Heel Butterfly Decor Butterfly Buckle Sandals Chunky Heel Sandals For Daily, Outdoor Activities, Parties, Slides, Peep Toe High Heel Shoes Women Thick Heel Knitting Mule Shoes For Spring/Summer Seasons For Fashionable, Romantic, Elegant, Gorgeous, Valentine Day High Heels",7,In Red and White Women Shoes,
700,17.9,0.18,"Women Beige Bow Decor Flats, Elegant Point Toe Loafer Flats",,,
,20.9,0.05,"CUCCOO BIZCHIC Woman Shoes Minimalist Chunky Heeled Pumps, Elegant Artificial Leather Slingbacks For Summer Graduation Heels Prom Heels Vacation Shoes Summer Sale",5,in Mid Heel Women Pumps,9
100,19.1,0.2,"Women Quilted Pattern Chunky Heeled Mule Sandals, Elegant Summer Heeled Sandals",,,
900,9.5,0.21,"Women Minimalist Single Band Slide Sandals, Elegant Sandals",,,7
,19.3,0.21,"Women's Round Toe Ankle Strap Stiletto Heel Sandals, Sexy Party Silver Glitter High Heel Sandals",8,In Silver Women Heeled Sandals,12
3500,5.35,0.56,"New Arrival Women's Fashionable Cross-Border Non-Slip Slippers, Casual Outdoor Slip-On Beach Sandals",,,7
300,8.93,0.24,"New Summer Women's Slippers With Rivet & Bowknot Decor Open Toe Flat Sandals, Charming And Elegant Style, Suitable For Outdoor Activities, Beach Vacation, Trendy Slip-Ons With Versatile Style",,,8
,1.9,0.3,"8pcs/Set Blue Evil Eye Diy Fashion Shoe Accessories, Detachable Shoe Charms For",1,In Blue Shoe Decorations,
100,13.8,0.21,"Women Knitted Floral Pattern Shoes, Retro Style Black Agan Flat Shoes With Painted Sole And Round Toe For Spring And Autumn",,,
300,19.7,0.18,Chain Decor Point Toe Flat Mules,,,
6100,11.09,0.21,"Women's New Spring/Summer Comfortable Rhinestone Toe Post Flat Sandals For Holiday In Plus Size, Black",,,10
600,17.5,0.17,Women's Flat Shoes With Bow Decoration Black Faux Suede Shoes Ankle Strap  Elegant Women's Shoes Spring Summer Ventilated And Breathable Shoes Black Shoes,,,
1700,10.9,0.25,"Men Two Tone Flip Flops, Fashion Beach Flip Flops",,,5
7600,7.6,0.22,"Mid-Heel Black Linen-Like Sandals For Women, Fashionable And Lightweight, Suitable For Wearing Outside, Beach, Daily, Simple, Women's Summer And Autumn Slippers",,,
1200,13.38,0.4,Party/Beach/Casual Brown Square Toe Metal Buckle Flat Sandals,,,20
400,14.3,0.21,"Women Colorful Fashionable Wedge Heeled Sandals, Bohemia Style, Perfect For Summer Casual, Beach Holiday",,,27
,12.4,0.21,"Women's Sandals, Fashionable And Atmospheric Roman-Style Summer Anti-Skid Thick-Soled Wedge Heel Slippers With Arch Support Insole For Super Soft Comfort, Lightweight For Easily Walking! High Heels, Low Heels, Thick Sole, And Soft Sole Casual Beach Slippers For Vacation",7,in  Night Out,8
1100,9.9,0.21,Spring And Summer New Small Batch Design Ultra-Simplistic Pink Women Flat Sandals With Thin Straps And Large Size In European And American Style,,,10
200,13.5,0.5,"Women Two Tone Ankle Strap Pumps, Faux Suede Chunky Heeled Elegant Pumps",,,
2000,29.4,0.18,"Western Style Embroidered Retro Knight Boots Trendy Outdoor Spring/Autumn Footwear, Cowboy Boots For Women",,,10
200,9.1,0.2,"2024 New Summer Style Women's Open Toe Slipper, Round Toe Plus Size Fashionable Outdoor Flat Sandals",,,
,16.8,0.18,"Metal Detail Stitch Detail Flat Mules, Beige Elegant Pure Metal Solid Color Mules With Stiletto Heels",7,In Beige Women Flats,9
,9.6,0.22,Ladies' Metal Decoration Casual & Fashionable Soft Cushioned Slippers With Toe Post & Lightweight Flat Sole,8,In Coffee Brown Women Flat Sandals,9
600,21.5,0.19,Women's Fashion Buckle Decor High Heel Pointed Toe Back Strap Shoes,,,8
90,11.18,0.25,"Women Black Casual Sports Shoes Waterproof Leather New Running Shoes Lightweight Slip-Resistant, Won""T Tire Your Feet During Holiday Travel",,,
90,8.47,0.39,Ladies' Flat Canvas Casual Sports Shoes With Multi-Functional Lacing System Low-Cut Ice Skating Shoes,,,
3900,14.9,0.2,"Women Lace Up Sneakers, Sporty Fabric Slip On Shoes For Outdoor",,,7
,19.3,0.18,"Knit Detail Lace-up Front Breathable Running Shoes, Women's Solid Color Sports Shoes With Purple Shoelaces",4,In Purple Women Athletic Shoes,
,11.5,0.18,"Geometric Pattern Two Tone Point Toe Ballet Flats, Black And White Elegant Geometric Pattern Ballet Shoes",9,In Black and White Women Flats,4
,0.86,0.59,"1pair Glitter Shoe Insoles, Silver Fabric Glamorous Accessories For Shoes",2,In Silver Shoe Spare Parts,6
30,8.05,0.55,2024 New Hollow-Out Couple Plus Size Summer Camouflage Outdoor Anti-Slip Beach Sandals With Thick Sole,,,
1800,21.2,0.21,"Women's Metal Sculpture Mule High Heel Sandals, Eye-Catching Elegant White High Heel Sandals For Elegant Summer Parties",,,18
100,7.43,0.37,"Women's Slip-On Running Shoes, Breathable, Comfortable, Lightweight, Suitable For Tennis, Walking And Fitness, Stylish Footwear",,,
60,8.06,0.69,"Women Metallic Sculptural Heels Mule Sandals, Glamorous Party Heeled Sandals",,,
300,8.5,0.21,"Original Design Women's Miu Style Sandals, Cute And Charming, Girlish And Classy, Fringe, Peep Toe, Breathable, Comfortable, Elevated, Platform Wedge Heel, Suitable For All Seasons, Beach, Traveling And Holidays, Rich-Girl Look, Vintage And Fashionable, Solid Black, Round Toe,  Rope Textured Sole, Fringe Wedge Sandals",,,7
100,16.8,0.18,"French Elegant Flat Shoes, Elegant Noblewoman Soft Pointed Toe Hollow Out Shoes, Half-Covered Toe Sandals For Women",,,
2400,19.5,0.21,"Buckle Decor Chunky Heeled Ankle Strap Sandals, Apricot Elegant Solid Color Ankle Strap Women's High Heel Sandals",,,31
1400,13,0,SHUZIA Women's Fashionable Flat Sandals,,,6
80,26,0.2,Brown Solid Color Pleated Suede Leather Slip-on Stiletto Casual Boots,,,
100,18.2,0.18,"Women Fashionable Square Toe Metal Buckle Design Backless Mule Shoes, Elegant Black Flat Slip-On Shoes For Outdoor",,,12
,2.3,0.28,New Arrival Removable Fashion Butterfly & Flower Artificial Film Exquisite Shoe Decoration,4,In Blue Shoe Accessories,5
,13.4,0.23,"New Arrivals Style Soft Bottom Lightweight Sports Shoes, Pu Leather Breathable Women's Sneakers",5,In White Women Casual Shoes,
,13.4,0.23,"Women's Home Slippers Featuring Thick Soles, Buckled Leather Straps And Furry Upper",9,In Khaki Women Slippers,
,10.4,0.2,SHUZIA Minimalist Point Toe Wide Fit Flats,5,in Wide Fit Flats,4
,10.3,0.21,"Women Wide Fit Braided Design Flat Sandals, Vacation Brown Ankle Strap Sandals",3,In Rust Brown Women Shoes,5
200,16.2,0.21,"Elegant Outdoors Flat Slippers For Women, Rhinestone Decor Intertwine Strap Artificial Leather Open Toe Slide Sandals",,,
100,10,0.21,"Women's Sandals, Simple And Versatile, Korean Version, 2024 New Beach Shoes, Flat Heel, Trendy And Popular Among Students",,,9
200,18.2,0.21,"Women Summer Platform Wedge Sandals With Thick Soles And Ropes, Ladies Fashionable Height Increasing Vacation Slippers",,,4
10,12.25,0.53,"New Spring/Autumn 2023 Fashion Women's Shoes, High Heel Chunky Heel And Pointed Toe",,,8
200,12.9,0.4,"Women's Pointed Toe 4cm Heel Red Stone-Textured Pumps With Green Chunky Heels, Navy Blue Shallow Mouth Casual Shoes For Fall",,,15
,3.8,0.66,"Men's Fashionable Pattern Printed Slippers For Indoor And Outdoor Use. Suitable For Beach, Hiking, Water Sports Etc. Lightweight, Breathable And Slip-Resistant",3,In Multicolor Men Flip Flops & Slides,
100,14.6,0.21,"Women Minimalist Chunky Heeled Ankle Strap Sandals, Fashion Summer Faux Suede Heeled Sandals",,,5
100,15.7,0.25,Men's Loafers Flat Casual Shoes,,,
,6.4,0.24,Women's Stylish Slipper Sandals For Outdoor High Heel & Anti-skid & Thick Bottom & Open Toe & Beach & Holiday & Resort Wear,3,in Women Flip-Flops,9
,17.4,0.18,Womens Ballet Pointe Shoes Pink Silk Satin Ballet Slippers Ballet Dance Flats with Ribbons,1,In Pink Women Athletic Shoes,
500,21,0,SHUZIA Women'S Fashionable Wedge Heels & Thick Soles Sandals Slippers,,,
200,22.7,0.21,Braided Detail Ankle Strap Chunky Heeled Sandals,,,10
400,12.8,0.17,"Women's Retro Elegant Round Toe Flats, Gold Tone Chain & Hardware Decor, Fractured Pattern, Shallow Mouth, Slip-On Loafers, Leisure Style, Vintage British Wind, Matte Surface, 2024 New Spring Autumn Arrival, Soft & Comfortable White Flat Bottom Shoes/Pumps",,,7
,10.86,0.23,"Women Bow Decor Slide Sandals, Fashion Summer Flat Sandals",3,In Apricot Women Flat Sandals,9
100,15.06,0.47,"Men's Grey Simple Style Versatile Lightweight Breathable Sneakers, Suitable For Outdoor Activities, Non-Slip And Casual Running Shoes",,,
800,6.72,0.44,Cut Out Toe Band Slide On Flat Sandals,,,
,40.4,0.24,Men's And Women's Waterproof Sneakers And Running Shoes: Look Stylish And Comfortable When Walking And Running!,6,In Black and White Men Shoes,6
400,14.4,0.23,Funny Home Slippers Cute Shark Pattern One-Piece Couple Indoor Anti-Slip Women's Slippers,,,22
500,9.99,0.49,Womens Sandals Shoes Summer Beach Shoes Comfort Walking With Non Slip On Casual,,,
,12.2,0.18,"Women White Letter Graphic Breathable Sneakers, Round Toe Low-top Running Shoes",,,
100,9.9,0.21,"Fashionable Mule Women's Slippers, Sexy Plus Size Flat Sandals For Women, New",,,5
100,12.98,0.25,"Women's Fashionable Casual Sports Shoes With Two-Color Laces, Spring/Summer/Fall 2024",,,
200,22.16,0.2,"(Plus Size) Women's Peep Toe High Heels White Chunky Heeled Sandals For Outdoor Parties And Weddings, Elegant Pearl Detail Ankle Strap Lady's High Heel Sandals",,,5
,20.9,0.18,"Mary Jane Flat Shoes For Women With Retro Square Toe, Ankle Strap And Fairy Elegant, Plus Size 41-43",7,In White Women Flats,9
10,9,0.5,"Fashionable Outdoors Flat Slippers For Women, Rhinestone Decor Twin Strap Fabric Open Toe Slide Sandals",,,
,15.9,0.18,"New Ballet Flats For Spring, Women's Round Toe Solid Color Breathable Casual Flat Shoes, Trendy & Comfortable, Orange",2,In Orange Women Flats,5
700,14.71,0.31,Women's High Heel Pumps,,,
2600,11.1,0.2,"Women Minimalist Flat Thong Sandals, Fashion Summer Flat Sandals",,,
300,10.12,0.46,Women's Shoes Ladies Sporty Sneakers Lightweight Fashion Sneakers Sports Tennis Workout Gym Black Casual Shoes Rubber Chaussures Runners,,,4
1600,23.6,0.21,"Women's Wedge Heel Espadrilles Sandals With Waterproof Platform And Ankle Strap, Women's Black Wedge Heel Thick Sole Sandals",,,27
5400,8.6,0.2,"New Spring And Summer Mulad Wind Original Design Bohemian Style Beach Tassel Women's Slippers, French Evening Series, Versatile And Fascinating, Sweet, Light, Retro, High-Grade, Fascinating, Ivory White, Round Head, Flat, Elastic Eva Cross Strap Sandals",,,17
,6.86,0.57,"Factory Direct Sale Women's High Heel Pointed Toe Sandals With Vintage Money Pattern, Spring/Summer Style, French Style, Hollow-Out Design",9,In Beige Women Pumps,15
,4.4,0.24,"20pcs Shoe Charms With Rhinestone-decorated Bear Pattern, Suitable For Beach Sandals And Clogs",2,In Gold Shoe Accessories,8
,6.37,0.5,Women Simple Flat Orange Suedette Deer Flat Shoes,5,In Orange Women Flats,
,1.6,0.3,"1 Pair Of Arch Support Insoles, Non-Slip EVA Orthopedic Massage Insoles, Arch Half Pads",7,in EVA Inserts & Insoles,
100,17.8,0.21,Women's White Fashionable High-Heeled Woven Sandals With Thick Soles And Straw Ropes,,,
900,12.38,0.22,"Women's Simple Style Flat Leather Sandals For Summer, Popular Summer Roman Woven Slippers",,,7
,12.3,0.27,"Comfortable Pointed Toe Women's Flats In Navy Blue Color With Black Snake Print And Yellow, Suitable For Vacation And Travel. Also Available In Olive Green, Perfect For Casual Wear, Solid Color",9,In Burgundy Women Flats,25
2000,20.5,0.21,"Women Zip Back Chunky Heeled Ankle Strap Sandals, Elegant Outdoor Black Solid Faux Suede Heeled Sandals",,,24
,4.65,0.42,"Women Glitter Decorated Thong Sandals, Fashionable Summer Flip Flops",9,In Gold Women Flip-Flops,9
600,5.35,0.68,"Women's Fashionable Thick-Soled Height Increasing Comfortable Flip Flops, Ideal For Beach Vacation",,,7
10,5,0.59,"New Summer Flat Colorful Feather Women's Slippers, Beach Sandals, Fashionable And Versatile Outdoor Slippers For Women",,,
1200,12.8,0.2,"Women's Shoes, Fashionable And Elegant Roman-Style Summer Slippers With Anti-Slip Thick Bottom And Wedge Heel, Soft Midsole For Super Comfortable And Light Walking! High Heels Sandals, Thick Platform Flip-Flops And Soft Bottom Casual Beach Slippers, Low Slope Holiday Slippers",,,8
3700,11.66,0.22,"Bowknot Slippers For Women, Fashionable Non-Slip Beach Shoes With Bow Knot Design, Outdoor & Indoor Style",,,24
,18.81,0.22,"Women's Apricot High Heel Sandals, Pointed Square Toe, Chunky Heel, 2 Ways To Wear High Heel Slippers, Soft Leather Comfortable Versatile High Heel Shoes, Square Concave Chunky Heel To Reflect Long Legs, Solid Color Versatile Comfortable Slippers Female",2,In Apricot Women Heeled Sandals,5
,26,0.2,"Women's White Solid Color Simple Fashionable Wedge Sneakers With Thick Soles, Waterproof Platform, Lace-Up Closure, Soft Bottom, Decorated With Shoelaces, Versatile And Comfortable For Work, Walking, Jogging, Or Commuting; Breathable Mesh Fabric Perfect For Summer And Casual Wear",9,in Women Casual Shoes,7
100,6.97,0.57,"Women Casual Canvas Shoes, Breathable Fabric Summer Shoes, Versatile Flat Lace-Up Soft And Non-Slip Canvas Shoes, White And Blue, 2024 Popular Light And Casual Sports Canvas Shoes",,,
5400,15.39,0.25,"Women Clear Strap Chunky Heeled Mule Sandals, Fashion Summer Heeled Sandals",,,9
60,26.4,0.2,"Dola Lovely Sexy And Fashionable Lolita Style High Heels With Bow Decoration, Graduation Heel, Prom Heels For Summer",,,
40,11.04,0.55,"Women's Shoes Flat Sandals, Loafers, Wedge Sandals, High Heel Sandals, Thick Sole Sandals, Casual Shoes, Sports Shoes, Black Shoes, Beige Shoes, Brown Shoes, Khaki Shoes, Women's Sandals & Flip Flops, Low Cost Shoes, Sexy Women's Shoes, Fashion Shoes, Party Shoes, High Heels, Sexy Women's Shoes",,,6
,10,0.48,"New Trendy Casual Sports Fashionable Comfortable Slip-On Square Dancing Shoes, Breathable Fabric Thick Platform Loafers With Air Cushion And High Sole, Plus Size Women Shoes For Cross-Border",9,In Black Women Wedge Sneakers,
3000,10.6,0.2,"Women's Plus Size Flower Decor Strap Fashion Flat Sandals, Random Color",,,23
400,11.76,0.44,SHEIN SHUZIA Square Toe Ankle Strap Chunky Heel Sandals,,,
10,8.9,0.21,"New Summer Women's Flat Sandals With Hook And Loop Straps, Non-Slip Comfortable Casual Shoes, Versatile Style",,,
,23.28,0.03,CUCCOO EASI Woman Shoes Fashionable Thick-Soled Slippers For Versatile Use For Spring And Summer Vacation Shoes Summer Sale,5,In Khaki Women Platforms & Wedge Sandals,6
,10.06,0.42,"Women's Wedge Heeled Sandals, Floral Print Peep Toe Slip-On High Heels,  Black Slippers",5,in High Heel Women Platforms & Wedge Sandals,12
80,6.3,0.21,Fashionable Black Braided Women's Sandals With Cross Straps And Flat Soles,,,5
400,11.4,0.43,SHUZIA Faux Leather Double Buckled Ankle Strap Sandals,,,
50,13.9,0.5,"Women's High Heel Sandals, Summer Peep-Toe Wedges With Linen Fabric & Waterproof Platform In Apricot Color, Elegant & Noble, Perfect For Vacation, Parties, Banquets And Street Fashion",,,9
40,1.3,0,Self Heated Thermal Insoles For Feet Winter Thermal Thicken Memory Foam Shoe Pads Men Women Sports Shoes Self-Heating Shoe Pads,,,
800,11.9,0.23,"Ladies' Stylish Simple Style Plush One Band Winter Indoor House Slippers, Warm",,,
200,14,0,SHUZIA Women's Fashion Summer Casual Square Toe Flat Sandals,,,
60,14.26,0.45,"European And American Style Women Pointed Toe Stiletto High-Heeled Shoes With Thin Straps, Mushroom Nails, Leather Buckles, Rock Music Festival, Punk Style, Round Head High Heel Shoes",,,11
,15.3,0.21,"New European & American Style Plus Size Women's Leather Open Toe Sandals With Ankle Strap & Chunky Heels, Perfect For Casual & Beach, Summer",8,In Brown Women Heeled Sandals,
500,19.1,0.25,Mens Fashion Sneakers Casual Shoes Minimalist Oxfords Slip On Flat Shoes Workout Breathable Loafers Business Dress Shoes,,,4
50,18.8,0.21,"New Summer Women's High-Heel Sandals, Low-Heel Transparent Slippers, Fashionable Rose Red Square-Toed Crystal Chunky-Heel Slides",,,21
200,1.35,0.1,"1 Pair/2Pairs  Anti-Wear, Anti-Pain Toe Inserts For Shoes Too Big  Shoe Inserts For Women Men, Foam Toe Filler, Shoe Fitters, Inserts & Toe Pads, Adjustable Shoe Insoles For Men And Women, Improves Shoe Fit For Loafers, Flats, And Athletic Shoes.",,,
200,1.46,0.54,"12pcs Luminous Cherry Blossom Charms For Diy Shoe Buckle, Suitable For Women's Slipper Accessories",,,
800,18.6,0.21,"Women Single Band Chunky Heeled Mule Sandals, Elegant White Heeled Sandals",,,4
,8.3,0.15,"Women's Open Toe Lightweight Flip Flops, Soft Anti-Skid Sole, Comfortable Outdoor Beach Sandals For Spring And Summer",2,in Wide Fit Slippers,5
80,9.35,0.48,"2024 New Model Women Linen Thick Sole Wedge Heel Sandals, Versatile Style",,,
,8.97,0.39,"Women's Fashion Lightweight Hiking Wading Shoes, Outdoor Non-Slip Creek Shoes, Beach Shoes, Diving Swimming Shoes",10,in Women Water Shoes,
5300,19,0.21,Women Fashionable Wedge Heel Thick Sole Slides With Metal Buckle Decoration And Chunky Platform Sandals,,,11
800,24,0.25,Men Stitch Detail Lace-Up Front Dress Shoes  Men Business Shoes,,,4
10000,6.7,0.2,"Women's Minimalist Flip Flops, Fashionable Summer Women's Flip Flops",,,8
100,20.2,0.18,Women Flat Loafers Half Slippers Pointed Toe Mary Jane Mule Shoes,,,
,5.7,0.24,"Women Fashionable Soft Bottom Comfortable Home Slippers And Sandals, Waterproof Slippers For Bath Or Bathroom Use",8,In Pink Women Slides,4
,11.95,0.53,Men White Sneakers 2024 Spring/Summer New Style Student Sport And Leisure Height Increasing Breathable Trendy Shoes Recommended By Store Manager,10,in Dress Shoes,4
,19.1,0.2,Women Round Toe Mule Slipper Comfortable Thick Bottom Platform And Classic Wedge Heel Espadrille Sandals With Jute Sole,5,In Blue Women Platforms & Wedge Sandals,
2300,19.1,0.2,"Ladies' Studded Wedge Thick-Soled Roman Sandals With Ankle Strap, Peep Toe, Ankle Buckle Decoration, Summer Casual & Elegant",,,5
,10.47,0.4,"2024 New Arrival Suede Platform Wedge Heel Slippers For Women, Perfect For Everyday Outfits!",6,In Pink Women Platforms & Wedge Sandals,
3700,9.2,0.2,"Women's T-Strap Flat Casual Sandals, New Fashion Cross Strap Roman Gladiator Sandals, Comfortable Lightweight Thong Flat Sandals, Suitable For Daily And Outdoor Wear On Beach,  2024 Retro Weaving Ankle Strap Sandals, All-Matching, Ideal For Holiday And Beach",,,5
90,20,0,"SHUZIA Ladies Solid Color H-Shaped High Heel Sandals, Anti-Slip, Casual & Fashionable, Summer",,,
300,14.8,0.2,Summer New Fashionable Hollow Out Breathable French High-Heeled Sandals For Women,,,13
400,21.76,0.25,Women'S One Band Ankle Strap Buckle Flat Sandals,,,6
300,15.68,0.2,"Women Chain Decor Crocodile Embossed Sandals, Fashionable Point Toe Slingback Flats",,,
800,3.1,0.26,"28pcs  Characters Shoe Decorations Accessories Charms For Clogs  Bubble Slides Sandals, Gift Idea For Birthday Christmas  Halloween Party Favors",,,
100,26.81,0.25,Women Minimalist Square Toe Chunky Platform Heeled Mule Sandals Elegant Summer Slip On Square Open Toe Heeled Sandals,,,7
300,21.4,0.25,"Star Pattern Canvas Sneakers, Unisex Couple's Casual Shoes",,,
500,16.4,0.21,Metallic Rhinestone Decor Wedge Sandals,,,
,13.2,0.25,"Summer Trendy Buckle Flat Slippers For Men And Women, Beach Slip On Open Toe Sandals, Outdoor Casual Comfortable Flats",7,In Khaki Women Slippers,7
1600,21.58,0.22,"Women Minimalist Espadrille Ankle Strap Wedge Sandals, Vacation Summer Faux Suede Sandals",,,5
100,8.7,0.2,"2023 New Summer Women Slip-Resistant Wear-Resistant Sandals, Fashionable Buckle Strap Lightweight Comfortable Shock-Absorbing Slippers For Home Use",,,12
,8.9,0.21,Women Pink Beach Style Fashionable Comfortable Mesh Square Toe Flat Sandals For Summer,6,In Baby Pink Women Shoes,10
,6,0.62,Minimalist Slingback Sandals,,,
90,13.2,0.2,"2024 New Arrival Brown High-Heeled Women's Sexy Sandals, Thin Heel, Open Toe, Fashionable Outdoor Slippers For Summer",,,
,20,0,SHUZIA Women's Fashionable And Comfortable Wedge Platform Sandals,5,in Mid Heel Wide Fit Shoes,
1700,14.3,0.21,"Fashion White Sandals For Women, Tie Leg Design Strappy Wedge Sandals",,,10
10000,9.5,0.2,"Women's Fashionable Vacation & Casual Flat Sandals, Plus Size & Wide Width",,,11
,10.51,0.64,CUCCOO SZL Women's High Heel Pumps,7,In Silver Women Wedges & Flatform,
,17.9,0.2,"Women's Buckle Decorated Platform Sandals, Comfortable And Versatile For Summer",3,in Low Heel Women Sandals,16
,20.6,0.2,"Women's Color-Blocked High-Heeled Sandals With 3D Flower Decoration, Pointed Toe And Asymmetrical Edge, Elegant And Fashionable, Perfect For Parties And Available In Both Black And White",,,
300,13.5,0.53,"Women's Waterproof Platform High Heels, Seasonal Slim High Heel Pumps",,,9
60,4.75,0.45,Floral Appliques Decor Slides,,,
800,16.7,0.19,Women's Fashionable Dance Party Chunky Heel High Heels,,,7
,22.3,0.21,Women's Elegant And Fashionable Yellow High Heels With Waterproof Platform And Straps For Summer 2023,4,In Yellow Women Heeled Sandals,6
100,21.1,0.19,"Suedette Rhinestone Decor Pyramid Heeled Court Pumps, Black Fashionable Rhinestone Detail Solid Color Women's High Heels",,,
,19.5,0.25,"Men Anti-slip Litchi Embossed Two Tone Letter Graphic Lace Up Skate Shoes, Sporty Sneakers For Outdoor",4,In Black and White Men Shoes,9
200,19.7,0.21,Women's High Heel Chunky Heel Waterproof Platform Metal Studs Round Toe Retro Style White Sandals,,,12
2600,17.5,0.21,"Women's Gold Braided Strap Flat Sandals With Random Texture, Women's Gold Flat Sandals",,,10
,22,0.17,"Wide Fit Stylish Wedge Heel Sandals, Mules, Faux Suede Round Toe Slip-Ons, Thick And Simple Soled Flats, Jute Bottom Outdoor Women's Black Summer Slippers",4,in High Heel Wide Fit Wedges,
800,14.2,0.21,"Fashion Sandals For Women, Clear Strap Stiletto Heeled Mule Sandals",,,4
,13.5,0.18,"Women Retro Closed Toe Half-Slipper Strap Chunky Sandals For Spring/Summer, Casual Wear",5,In Khaki Women Flats,
90,3,0.4,"Women's Casual Beach Slippers With Soft Sole, Summer Fashion Thickened Anti-Slip EVA Couple Slippers",,,
200,5.04,0.4,"Men's Fashionable Slippers, Trendy Summer Beach Shoes",,,6
100,2.15,0.35,11pcs Romantic Sakura Themed Pink & White Shoe Decoration Buckles For Garden Shoes And Perforated Shoes,,,
40,7.2,0.6,"Women's Sports Shoes, Simple And Fashionable, Solid-Colored Fabric Upper, Front Lace-Up, Breathable Running Shoes",,,9
,13.4,0.21,"Summer Retro Buckle Strap Beach Slippers With Thick Sole For Men And Women, Unisex Couple Casual Sandals",1,In Coral Pink Women Shoes,
,23,0.18,"Elegant Mary Jane Shoes Women Platform Chunky Heeled Pumps, Black Elegant Solid Color Mary Jane Shoes With Buckle",6,In Black Women Pumps,4
300,5.86,0.59,"Vintage Low-Heeled Shoes With Hollowed-Out Design, Large Size, Autumn New Flat Mom Shoes, Women's Casual Shoes",,,4
100,10.36,0.46,"New Arrival Women's Animal Print Sexy Open-Toe Sandals, High Heels, Peep-Toe, Peep Toe, Ankle Strap, Elegant, Fashionable, Versatile, Brown Leopard Print Snakeskin High Heels",,,4
200,8.4,0.2,"Korean Style Casual Flat Sandals, Women's Open Toe Slippers For Summer, Spring And Autumn With New Weaved Roman Design, Ideal For Fashionable Ladies With Skirts, Perfect For Going Out To Beach And Seaside, Available In White, Black, Orange, Yellow, Purple, Grey, Gold, Silver, Blue, Green, Rose Red, Brown, French Style Leopard Print, Formal Shoes, Vacation Sandals, Bohemian Style Toe Clips, Navy Blue Walkable Shoes And Beach Flip Flops, Comfortable And Trendy Coarse Flat Sole Shoes With Laces, Glittering Sequin Mukluks, And Casual Slouchy Shoes",,,31
1100,10,0.21,"Ladies' Brown Fashionable Flat Hollow Out Backless Sandals With Ankle Strap, Mule 's Flat Sandals",,,10
700,10.7,0.25,"Men Lobster Design Slides, Funny Open Toe Slides",,,
,8.75,0.58,"Women's Rhinestone Flower Decoration Back Strap Sandals With Elastic Band And Irregular Heels, Comfortable Apricot Color, Suitable For Wedding, Party And Casual Wear, Open Toe Sexy And Elegant, New Spring And Summer High Heeled Shoes, Suitable For Outdoor And Beach, Versatile And Comfortable, Ideal For Music Festivals And Elegant Ladies, Trendy And Professional Office High Heels, Platform Discounted Women's Shoes",,,
70,20.1,0.21,"Fashionable Purple Stiletto Heeled Sandals For Women, Pointed Toe & Slip-Resistant Sole Design, Perfect For Spring/Summer Parties",,,7
1300,19.5,0.21,"Women's Transparent Glass Rubber Cross Strap Stiletto Heels, Peep Toe, Sexy And Elegant Party Shoes With Transparent Apricot Color",,,6
3800,10.7,0.21,Women Thin Strap Two Way Wear Thong Minimalist Thong Sandals,,,
100,9.27,0.4,"Women's Cross Strap Flat Sandals With Thin Straps, Soft Leather, Open Toe, Fashionable, Casual, Comfortable For Summer",,,5
,24.3,0.25,"New Arrival Men's Shoes, All Seasons, Versatile Low-Top Sneakers For Teenagers, Casual, Height Increasing, Anti-Slip Sports Shoes",4,In Beige Men Shoes,
80,14.7,0.21,"Leopard Print Bowknot Peep-Toe High Heel Sandals For Women, Outdoor Wear",,,4
,23.84,0.2,"European And American Style Luxurious And Sexy Women's Shoes, Fashionable Metal Flower Detailed High Heels, Pointed Toe Silk One-strap Sandals, Wedding Shoes For Women",2,In Dark Green Women Pumps,9
400,12.8,0.2,Women's High Waterproof Retro  Rope Fisherman Platform Wedge Sandals,,,
700,1.46,0.54,5pcs Gym Themed Shoe Charms For Clog Bubble Slides Sandals Shoes Decoration DIY Accessories,,,
,5.28,0.28,"Women Anti Slip Toe Post Design Slippers, Fashionable Black EVA Flip Flops",7,In Black Women Slippers,9
10,29.49,0.31,Women Closed Toe Heels High Block Chunky Women Pumps with Ankle Strap 3 Inch,,,4
400,20,0.2,Lace-Up Front Letter Graphic Two Tone Skate Shoes For Women,,,6
300,20.8,0.2,Minimalist Strappy Chunky Heeled Sandals,,,
500,22.84,0.24,"Women's Small Size Chunky Heeled Mary Jane Shoes, Round Toe Red/Burgundy Leather Pumps",,,10
100,18.8,0.21,"Women's Fashionable Brown Fabric Comfortable Flat Sandals With Round Toe, Gold Metal Buckles, And Toe Clip, For Daily Wear",,,4
300,8.37,0.49,"Women's White Shoes, British Style Pure White Leather Sneakers With Lace, Round Toe Low Top Flat Skate Shoes, Fashionable Breathable Slip-Resistant Casual Shoes For Students",,,
100,28.7,0.21,Letter Graphic Lace-up Front Chunky Sneakers,,,
