selling_proposition,price,discount,goods_title,rank_title,rank_sub,color_count
900,6.45,0.41,SHEIN LUNE Plus Size Women Summer Slogan Printed Round Neck Short Sleeve Casual T-Shirt,,,4
,12.37,0.1,SHEIN Essnce Plus Fold Pleated Slant Pocket Pants,1,In Elegant Plus Size Bottoms,14
1000,20.49,0.07,SHEIN LUNE Plus Size Women's Short Sleeve Open Shoulder Top And Striped Pants Set With Pleats,,,5
800,14.83,0.08,SHEIN LUNE Plus Size Summer Solid Color Round Neckline Tie Front Sleeveless Jumpsuit,,,
800,8.89,0.07,SHEIN LUNE Plus Size Women's Summer Striped Round Neck Sleeveless Casual Tank Dress With Double Pockets,,,
200,13.99,0.07,SHEIN LUNE Plus Size Solid-colored Carrot Pants,,,12
80,5.17,0.43,SHEIN LUNE Plus Size Women's Solid Color V-Neck Batwing Sleeve Casual T-Shirt For Summer,,,
500,15.39,0.08,SHEIN VCAY Plus Size Women Tropical Plant Printed Vacation Style Spaghetti Strap Jumpsuit,,,
900,7.15,0.3,SHEIN WYWH Plus Size Women Daisy Print Side Drawstring Mid-Length Skirt For Vacation,,,8
,18.59,0.13,Plus Size Women's Tight-Fitting Daily Casual All-Match Jeans,,,
1400,14.54,0.07,SHEIN LUNE Plus Size Women's Sleeveless Jumpsuit With Ribbed Trim,,,9
400,13.89,0.07,SHEIN LUNE Plus Size Women Fashion Solid Color Long Sleeve Blazer Jacket,,,6
800,14.29,0.07,SHEIN Slayr Plus Size Summer Casual Stretchy Knit Plain Loose Colorful Printed Dress,,,4
800,4.45,0.51,SHEIN LUNE Plus Size Solid Color Casual Leggings,,,7
,5.05,0.51,SHEIN Clasi Plus Leopard Print Puff Sleeve Tee,,,
800,12,0.16,SHEIN Slayr Plus Size Women's Summer Patchwork Printed Round Neck Short Sleeve T-Shirt And Shorts Casual Two Piece Set,,,
1700,6.28,0.36,SHEIN Essnce Plus Size Unisex Skull & Butterfly Heat Transfer Printed Casual Short Sleeve T-Shirt,,,9
400,14.09,0.07,SHEIN Essnce Plus Two Tone Lantern Sleeve 2 In 1 Peplum Top,,,
300,17.19,0.13,SHEIN Slayr Plus Women Summer Short Sleeve Single-Breasted Slim Crop Cardigan With Abstract Face Pattern,6,In Short Sleeve Plus Size Cardigans,
4200,11.29,0.05,SHEIN LUNE Summer Casual Plus Size Short Sleeve Button-Up Dress,,,
400,15.59,0.08,"SHEIN MOD Plus Size Summer White Mesh Ruched Spaghetti Strap Dress With Metal Decoration, Summer Holiday Style",,,
,6.79,0.07,SHEIN EZwear Plus Cut Out Tank Top,,,5
,22.36,0.09,SHEIN Frenchy Plus Size Casual Suit Vest 2pcs/Set,,,5
1000,18.49,0.13,SHEIN ICON Plus Size Women's Star Pattern Casual Denim Shorts With Pockets,7,In Blue Plus Size Denim Shorts,
2200,11.59,0.06,SHEIN Frenchy Plus Size Women Floral Printed Skort With Pockets For Vacation,6,In Boho Plus Size Bottoms,
400,17.69,0,Plus Size Solid Color Irregular Hem Summer Dress,,,
200,12.39,0.07,SHEIN Essnce Plus Size Solid Color Round Neck Button Summer Casual Short Sleeve T-Shirt,,,5
600,23.39,0.08,"SHEIN VCAY Plus Size Woven Denim Effect Cinching Waist Cami Dress For Vacation, Beach And Pool",,,
,14.99,0.07,SHEIN VCAY Plus Size Summer Beach Holiday Sleeveless Knitted Blue Dress With Fringe Decoration,,,
600,11.09,0.08,SHEIN Clasi Plus Size Women Fashionable Summer Elegant Floral Top,,,
100,8.22,0.16,SHEIN EZwear Plus Slogan Graphic Tee,,,
3100,6.65,0.34,SHEIN LUNE Plus Size Summer Casual Color Block Batwing Sleeve T-Shirt,,,10
100,15.29,0.07,SHEIN ICON Plus Size Women's Distressed Fish Tail Skirt,,,
2400,13.19,0.08,SHEIN LUNE Plus Size Women's Fashionable Loose Square Neck Short Flutter Sleeve Colorful Striped Jumpsuit,2,in PATRIOTIC COLLECTION,
500,17.29,0.06,SHEIN Lady Summer Plus-Size Women's Pride Geometry Abstract Printed Short Sleeve Dress,,,
2300,21.59,0.08,SHEIN VCAY Plus Size Women's Solid Color Simple Daily Strappy Dress,,,
,12.29,0.08,"SHEIN LUNE Plus Size Women's Solid Color Ruffle Trim V-Neck Sleeveless Casual Dress, Summer",,,
200,15.69,0.07,SHEIN Essnce Plus Size Women's 3-Piece Summer Fashion Casual Sports Commuting Versatile Long Tank Top,,,4
600,4.57,0.54,SHEIN EZwear Plus Size Summer Casual Dandelion Paw Print T-Shirt,,,
100,11.99,0.08,SHEIN Swim Curve Summer Beach Plus Size Women's One-Piece Cami Swimsuit Bathing Suit,,,10
1100,7.97,0.27,SHEIN LUNE Plus Solid Batwing Sleeve Tee,,,14
,22.99,0.08,SHEIN VCAY Plus Size Denim Beach Vacation Casual Loose Blue Dress,6,In Short Sleeve Plus Size Denim Dresses,
600,12.27,0.08,SHEIN Essnce Plus Size Solid Color Half Button Front Cuffed Sleeve T-Shirt,4,In Pink Plus Size T-shirts,5
2000,7.05,0.26,SHEIN Slayr Plus Size Short Sleeve Casual T-Shirt With Text Pattern,,,
2100,5.59,0.08,SHEIN VCAY Plus Tropical Print Cami Top,,,4
3300,15.78,0.16,SHEIN LUNE Plus Solid Belted Flare Leg Pants,8,In Elegant Plus Size Pants,15
1100,13.99,0.07,SHEIN LUNE Plus Size Drawstring Hooded Short Sleeve Dress,,,19
,20.17,0.09,SHEIN Slayr Plus Size Women's Oblique Shoulder Stripe Loose Two Piece Set,,,5
100,16.39,0.08,SHEIN VCAY Plus Size Women's Fashionable Pink Ditsy Floral Dress,,,
700,11.79,0.08,SHEIN LUNE Plus Size Summer Holiday Striped Color Block Front Button Batwing Sleeve Dress,,,4
2500,11.63,0.09,SHEIN EZwear Plus Size Women's Solid Color Tube Top Blouse,,,7
1500,14.99,0.08,SHEIN Clasi Plus Size Striped Printed Notched Neck Dress With Notched Ruffled Hemline For Casual Wear,6,in Plus Size Red Dress,8
90,9.09,0.06,EMERY ROSE Plus Size Women's Orange Button Embellished Short Sleeve Shirt For Spring,,,12
100,24.94,0.09,SHEIN EZwear Women's Plus Size Double-Layered Ruffle Hem Solid Color Jumpsuit,,,5
5800,13.29,0.08,EMERY ROSE Plus Size Women's Summer Striped Printed Notched V-Neck Batwing Short Sleeve Casual Shirt,,,
,16.62,0.12,"SHEIN EZwear Plus High Waist Denim Shorts, Mom Shorts",,,
,14.89,0.08,SHEIN VCAY Plus Size Notched Neck Short Sleeve Allover Print Summer Dress,,,
2000,11.79,0.07,SHEIN LUNE Plus Size Women'S Striped Shirt,,,
500,18.02,0.09,EMERY ROSE Plus Size Women's Deep V-Neck Ruffle Sleeve Multi-Tiered Hem Long Yellow Dress For Summer,,,7
400,17.69,0.06,"SHEIN Slayr Casual Black Plus Size Women's Pants With Pocket And Elasticated Cuffs, For Daily Wear",,,
2300,14.89,0.07,SHEIN Slayr Slayr Casual Basic Plus Size Yellow Short Sleeve T-Shirt And Drawstring Shorts Set For Women,,,
100,23.65,0.09,"SHEIN Slayr Women's Plus Size Vacation Casual Style Shirt & Shorts Set In Solid Color, Loose Fit",,,6
100,8.49,0.07,SHEIN EZwear Plus Cartoon & Slogan Graphic Drawstring Waist Shorts,,,
1300,5.35,0.45,EMERY ROSE Plus Size Full-Print V-Neck Loose Summer Casual Tank Top,,,9
1400,10.59,0.08,EMERY ROSE Women's Full Printed Notched V-neck Long Sleeve Shirt,,,
20,7.85,0.41,SHEIN VCAY Plus Size Paisley Printed Open Shoulder Romper,,,
200,10.59,0.06,SHEIN LUNE Plus Size Asymmetrical Collar Contrast Color Vacation Casual T-Shirt,,,
20,5.35,0.44,Plus Size Vintage Printed Vacation Leisure Tank Top,,,9
500,10.49,0.06,SHEIN LUNE Plus Size Women's Tie Dye V-Neck Tank Dress,,,
,10.35,0.46,SHEIN LUNE Plus Flounce Sleeve Ruffle Hem Smock Dress,,,
700,5.45,0.19,SHEIN Priv̩ Plus Size Summer Striped Color Block Batwing Sleeve Blouse With V-Neck,,,5
1500,20.39,0.08,ROMWE Fairycore Plus Size Women Loose Fit Summer Bee Print Batwing Sleeve Casual Shirt,,,
500,11.77,0.11,SHEIN LUNE Plus Size Summer Casual Adjustable Straps Colorful Striped Drawstring Waist Dress,,,
2100,9.79,0.08,SHEIN Priv̩ Plus Size Summer Asymmetric Open Shoulder Loose Sleeveless Bamboo Cotton Elegant Vacation/Daily Casual Ruched Elastic Women's White Shirt,,,
400,8.11,0.18,SHEIN VCAY Plus Button Detail Ruffle Hem Cami Summer Dress,,,10
400,21.37,0.09,SHEIN Priv̩ Plus Size Solid Colored Strappy Cross Back Dress,,,
500,13.29,0.07,"SHEIN LUNE Plus Size Women's Floral Doodles Print V-Neck Short Sleeve Top And Shorts Casual 2pcs Set, Summer",,,
60,8.05,0.09,SHEIN Essnce Plus Split Hem Biker Shorts,9,In Casual Plus Size Leggings,8
4700,9.39,0.08,"SHEIN LUNE Plus Size Round Neck Colorful Stripe Print Short Sleeve Shirt, Suitable For Spring And Summer",4,In Cute Plus Size Blouses,
500,9.89,0.07,SHEIN BAE Plus Size Women's Contrast Lace Tie Front Dating Daily Tank Top,,,
2000,13.69,0.07,"SHEIN Swim Vcay Summer Beach Plus Size Women's Floral Print Halter Tie Bra & Bikini Bottom Set, Great For Vacation",,,
1000,12.99,0.07,SHEIN Swim Curve Summer Beach Plus Size Tie-Dye Halter Top And Solid Color Bottom Swimsuit Set Carnival,5,in Plus Size Bikini Sets,9
3600,10.46,0.17,SHEIN Clasi Plus Size Solid Color Texture Ruffled Hem Sleeveless Dress For Summer Vacation,,,12
1300,10.12,0.17,SHEIN LUNE Plus Size Women's Textured Short Sleeve Romper,,,7
2000,10.49,0.06,SHEIN LUNE Plus Size Summer Sleeveless Dress With Full-Body Print And Large Round Neck,,,5
1000,7.55,0.39,SHEIN LUNE Plus Size Women'S Tie-Dye Sleeveless Dress,,,7
,14.89,0.07,SHEIN Clasi Plus Size Women's Puff Sleeves Arc Hem Blazer Jacket,6,In Black Plus Size Suits,7
90,9.69,0.08,SHEIN Clasi Plus Size Summer Casual Short Sleeve Shirt With Round Neck And Floral Applique,,,
100,18.09,0.08,SHEIN Priv̩ Plus Swiss Dot Butterfly Sleeve Ruffle Hem Dress,,,7
900,15.99,0.08,SHEIN Slayr Plus Off Shoulder Puff Sleeve Dress,,,9
300,6.35,0.38,SHEIN VCAY Plus Ruffle Sleeve Tunic Dress,,,20
,15.19,0.12,SHEIN VCAY Plus Size Women's Summer Beach Vacation Plant Printed Halter Neck Tie Sexy Swim Swim,6,in Plus Size Swim Dresses,
,8.85,0.44,SHEIN LUNE Plus Button Front Smock Dress,,,7
1000,8.89,0.06,"SHEIN LUNE Plus Size Women Slim Fit Short Sleeve Knit T-Shirt With Small Ditsy Floral, Summer Holiday",,,
500,16.49,0.07,SHEIN Swim Curve Plus Size Solid Color Top And Shorts Bathing Suit Set For Summer,7,In Black Plus Size Tankinis,
,7.36,0.23,SHEIN Priv̩ Plus Size Women's Dazzling Rhinestone Decor Hollow Out Tank Top,,,7
700,10.49,0.07,SHEIN LUNE Plus Size Mother's Day Dress Round Neck Retro Print Sleeveless Dress Summer Clothes,,,
1500,12.49,0.07,SHEIN LUNE Plus Allover Print Notched Neckline Ruffle Hem Smock Dress,,,
500,12.57,0.1,SHEIN EZwear Plus Size Knitted Solid Bodycon Dress,4,In Elegant Plus Size Dresses,
2100,14.99,0.06,SHEIN Clasi Floral Printed Short Sleeve Slim Fit Plus Size Dress For Women,,,
400,15.49,0.08,SHEIN VCAY Plus Size Ruffle Hem Short Sleeve Printed Dress (Random Print),,,9
400,17.99,0.07,SHEIN LUNE Plus Size Vacation & Leisure Colorblock Border Decor Flower Bud Sleeve Shirt And Long Pants Two Piece Set,,,4
500,13.79,0.07,SHEIN WYWH Plus Size Women's Burnout Floral Embroidery Short Sleeve Shirt With V-Neckline And Patchwork,,,
60,10.59,0,"Plus Size Women's Independence Day Star Print Spaghetti Strap Dress, Summer 4th Of July Outfit",2,in Plus Size Red Dress,
4700,7.45,0.52,SHEIN VCAY Plus Size Casual Vacation Plant Printed Strappy Dress Suitable For Summer,,,12
2000,13.99,0.13,Plus Drawstring Waist Ripped Raw Cut Denim Shorts,,,4
1000,8.49,0.06,SHEIN LUNE Plus Size Women's 'Dreams' Printed Summer Tank Top,,,
2000,12.96,0.19,Plus Zip Up Drop Shoulder Drawstring Thermal Lined Hoodie,,,7
1000,17.64,0.09,SHEIN Clasi Plus Floral Print A-line Dress,,,
900,12.99,0.08,SHEIN LUNE Plus Size Square Neckline Loose Bubble Sleeve Spring/Summer Shirt,,,8
300,14.29,0.08,SHEIN VCAY Plus Size Vacation Simple Style All-Match Spaghetti Strap Elastic Waist Jumpsuit,,,
300,7.46,0.21,EMERY ROSE Plus Size Women Summer Printed V-Neck Loose Casual Tank Top,,,6
400,13.59,0.07,SHEIN Essnce Plus Solid High Waist Seam Detail Straight Leg Pants,,,
700,9.19,0.06,SHEIN EZwear Plus Size Women T-Shirt For Casual Beach Vacation,,,13
1600,10.87,0.19,SHEIN VCAY Plus Polka Dot Tie Front Dress,,,
1300,13.09,0.13,SHEIN SXY Plus Ripped Raw Cut Tie Front Denim Shorts,1,In White Plus Size Denim Shorts,4
700,8.09,0.07,SHEIN Clasi Plus Polka Dot Print Halter Neck Blouse,,,
900,14.29,0.07,SHEIN Essnce Plus Size Bear & Letter Print Round Neck T-Shirt And Shorts Set,,,6
,5.19,0.07,SHEIN EZwear Plus Lace Trim Ruched Tube White Top,,,12
100,8.69,0.06,EMERY ROSE Plus Size Summer Casual V-Neck Color Block Batwing Sleeve Blouse,,,4
100,10.19,0.07,SHEIN Essnce Women's Plus Size Simple Printed Daily Wear Midi Skirt,7,In Boho Plus Size Skirts,
60,12.82,0.12,"SHEIN Slayr Plus Summer Beach Solid Textured Halter Bikini Swimsuit Set, Bathing Suit",,,
400,10.69,0.05,Plus Printed Loose V-Neck T-Shirt,,,
100,15.49,0.08,"SHEIN EZwear Women Plus Size Crop Sleeve Shirt, Woven Fabric, White, Breathable, Suitable For Summer Holiday And Daily Wear, Knot Hem Design, Concealed Button, Prevent Exposure",7,In White Plus Size Blouses,
2200,14.99,0.06,SHEIN EZwear Women's Plus Size Pink Striped Tie-Shoulder Jumpsuit,3,In Pink Plus Size Jumpsuits & Bodysuits,
1500,8.7,0.08,SHEIN JORESS Plus Size Leopard Print Short Sleeve Summer Shirt With Round Neck,,,9
,12.49,0.07,SHEIN Frenchy Plus Size Pleated Solid Color Casual Summer Shorts,,,7
,12.89,0.07,SHEIN LUNE Plus Size Women's Solid Color Short Sleeve T-Shirt Dress With Round Neck,,,9
1300,21.97,0.08,SHEIN EZwear Plus Solid Color Ribbed Knit Bodysuit,,,
400,5.45,0.43,SHEIN LUNE Plus Size Printed Casual Daily Wear Short Sleeve Shirt For Spring/Summer,,,
,13.89,0.07,SHEIN VCAY Plus Allover Print Butterfly Sleeve Ruffle Hem Smock Dress,,,
1100,16.23,0.01,SHEIN SXY Plus Flap Pocket Crop Denim Shirt Without Cami Top,1,In Casual Plus Size Denim,
6800,15.28,0.09,SHEIN Slayr Plus Size Women's Vacation Colorful Tie Dye Print One Shoulder Sleeveless Wide Leg Jumpsuit,,,
500,10.2,0.19,SHEIN LUNE Plus Size Printed Ruffle Armhole Dress,,,9
2000,11.12,0.35,SHEIN EZwear Plus Solid Tank Top & Track Shorts Set,,,14
5600,20.19,0.09,SHEIN VCAY Plus Size Printed Patchwork Long Dress,,,
,20.89,0.13,SHEIN SXY Plus Size Stretchy Denim Sexy Raw Hem Design Capri Pants,2,In Blue Plus Size Jeans,
2000,5.85,0.44,SHEIN VCAY Plus Size Pure Color Simple Style Vacation Casual Knitted Vest,4,In White Plus Size Knit Tops,6
100,15.49,0.07,SHEIN Belle Plus Size Women's Summer V-Neck Waist Tie Sleeveless Dress,,,8
50,7.37,0.5,SHEIN LUNE Plus Graphic Print Tee Dress,,,10
3500,17.19,0.08,SHEIN Frenchy Plus Size V-Neck Cinched Waist High Split Batwing Sleeve Summer Casual Dress,,,7
200,15.29,0.07,"EMERY ROSE Plus Size Women's Lace Batwing Sleeve Top And Shorts Set, Summer Outfits",,,
2600,11.99,0.07,SHEIN VCAY Plus Size High Slit Striped Summer Vacation Pants With Waist Tie For Women Beach,3,In White Plus Size Pants,
900,13.89,0.07,SHEIN Frenchy Plus Striped Print Drop Shoulder Shirt Summer Tops Vacation Clothes,,,7
70,7.89,0.06,SHEIN Frenchy Plus Size Striped Slim Fit Round Neck Tank Top,,,
700,13.99,0.08,SHEIN LUNE Plus Size Striped Printed Sleeveless Summer Casual Dress With V-Neck,,,
1700,19.89,0.07,SHEIN VCAY Plus Size Women's Lace Hem Short Sleeve Dress With Patchwork Waist,,,4
2600,14.29,0.08,"EMERY ROSE Plus Size Women's Fashionable Solid Color Sleeveless Summer Casual Dress, Everyday Wear",,,
600,13.32,0.02,SHEIN SHEIN LONESS Plus Size Ombr̩ Printed Maxi Dress With Spaghetti Straps,4,In Blue Plus Size Dresses,
3000,9.89,0.07,SHEIN Essnce Plus Size Alphabet And Cartoon Printed Short Sleeve T-Shirt,,,
700,10.37,0.1,SHEIN VCAY Plus Size Beach Tie-Dye Twist Knot Dress,,,
30,13.89,0.07,SHEIN SXY Plus Size Gothic Sexy Tie-Dye Ripped High Slit Dress,,,11
300,15.89,0.08,"SHEIN Swim Curve Plus Size Solid Color Bikini Set With Hard Cup And Separated Bottoms, Vest Style,Summer Beach",1,In White Plus Size Tankinis,
2100,8.59,0.06,SHEIN LUNE Plus Size Solid Color V-Neck Short Sleeve Casual Summer T-Shirt,6,In Pink Plus Size Tops,4
600,2.85,0.49,SHEIN VCAY Plus Keyhole Neck Scallop Trim Top,,,
500,6.85,0.48,SHEIN Essnce Plus Size Women Camouflage Print V-Neck Short Sleeve Pocketed Maxi Casual Dress For Summer,,,
1100,11.58,0.11,SHEIN LUNE Plus Size Women's Solid Color Batwing Short Sleeve Loose Casual Dress With Round Neckline,,,8
500,15.59,0.08,SHEIN LUNE Plus Size Women's Floral Print Square Neckline Summer Dress With Cinched Waist,,,
80,18.19,0.08,SHEIN VCAY Plus Size Elegant Long Floral Printed Dress With Square Collar And Gathered Waistline For Summer,,,
700,6.55,0.19,SHEIN VCAY Plus Size Solid Color Jacquard Shell Edge Shirt,,,8
2500,7.49,0.06,SHEIN VCAY Plus Striped & Geo Print Shorts,,,
100,12.63,0.12,SHEIN Swim Curve Summer Beach Plus Size Vacation Beach Random Printed Swimwear Set,,,6
,7.75,0.17,SHEIN LUNE Plus Size Casual Color Block V-Neck Short Sleeve T-Shirt For Summer,,,
,10.63,0.2,SHEIN Slayr Plus Hollow Out Halter Black Summer Bodysuit,1,In White Plus Size Bodysuits,5
400,8.49,0.06,SHEIN Slayr Plus Size Women Summer Heart Leopard Print Round Neck Short Sleeve Casual T-Shirt,,,4
1300,18.29,0.08,SHEIN Slayr Off-Shoulder Ruffled Neckline Loose Green Dress In Pleated Fabric,,,
,7.79,0.05,SHEIN Essnce Plus Size Oversized Gesture Print Loose Fit Drop Shoulder T-Shirt For Summer,,,
600,9.39,0.07,SHEIN JORESS Plus Size Bubble Sleeve Floral Print Vacation Style Spring And Summer Shirt,,,9
700,9.49,0.06,SHEIN LUNE Plus Size Butterfly Print Round Neck Short Sleeve Summer T-Shirt,,,
600,4.11,0.48,SHEIN LUNE Plus Size Letter Print T-Shirt,,,
400,9.59,0.07,SHEIN LUNE Plus Solid V Neck Split Hem Tee,,,14
,12.19,0.06,SHEIN Slayr SLAYR PLUS - Vacation & Casual - Elastic Knit Ribbed Slim Fit Black Tie-Dye Stripe Printed Drawstring Top & Skirt Set - Z,,,5
200,9.19,0.06,SHEIN EZwear Plus Size Mid-Length A Slit Polka Dot Casual Vacation Skirt,,,
1000,14.49,0,Plus Size Women'S Casual Dress With Character Print,,,
1700,10.89,0.07,"SHEIN VCAY Plus Size  Printed Halter Neck Women's Beachwear Romper In Blue And White, Perfect For Summer Vacation",,,
700,25.64,0.12,SHEIN VCAY Plus Tie Backless Ruffle Trim Ruffle Hem Dress,,,7
,13.19,0.08,SHEIN Frenchy Plus Size Notched V-Neck Shirt With Ruffled Hemline,,,
600,8.49,0.06,SHEIN LUNE Plus Floral & Elephant Print Tee,,,8
1100,19.39,0.13,SHEIN ICON Plus Size Fringed Star Pattern Denim Shorts,,,5
,9.97,0.12,SHEIN Essnce Plus Size Summer Holiday Leisure Solid Color Drawstring Waist Shorts,,,9
600,9.69,0.07,SHEIN VCAY Women's Plus Size Square Neck Plain Shirt With Frill Trim,,,4
400,8.69,0.07,SHEIN Priv̩ Plus Floral Print Tie Backless Halter Top,,,
800,5.25,0.36,SHEIN LUNE Plus Size Women's Heart Print Casual T-Shirt,,,
,23.09,0.08,SHEIN WYWH Resort Spaghetti Strap Blue & White Branch Floral A-Line Plus Size Dress,,,
1200,7.69,0.19,SHEIN EZwear Plus Slogan Graphic Tee,,,7
2000,10.79,0.06,SHEIN Essnce Plus Size Solid Color Elastic Waist Casual Straight Leg Pants With Back Gathers,,,9
400,26.89,0.08,SHEIN Clasi Plus Size Solid Color Long Mesh Patchwork Sleeveless Dress With Multiple Layers,7,In Pink Plus Size Dresses,
100,10.37,0.28,Plus Patchwork Print Dual Pocket Drop Shoulder Dress,,,
,9.89,0.08,SHEIN Frenchy Plus Size Bridgerton Round Neck Lace Striped Floral Print Sleeveless Casual Shirt For Spring And Summer,,,
400,18.04,0.1,SHEIN Slayr Plus Size Women Summer Solid Color Long Sleeveless Drawstring Hooded Loose Casual Dress With Pockets,,,
8000,14.49,0.06,EMERY ROSE Women's Plus Size Colorblock Dress With V-neckline,,,4
40,9.69,0.07,SHEIN Slayr Plus Size Women's Short Sleeve T-Shirt With Character Print,9,In Black Plus Size T-shirts,4
2800,9.69,0.07,SHEIN EZwear Plus Size Striped Bodycon Dress,,,
1300,8.88,0.24,SHEIN LUNE Plus Solid Ruched Dress,,,6
2100,6.79,0.08,SHEIN Clasi Plus Size Paisley Printed Shirt With V Neckline And Short Sleeves For Summer Country Concert Outfit,4,in Romantic Outfits,
400,11.89,0.06,SHEIN Essnce Plus Size Women Fashionable Solid Color Simple Bell-Bottoms Jumpsuit With Square Neckline,,,
300,15.35,0.17,SHEIN LUNE Plus Tropical Print Ruffle Trim Tube Jumpsuit,,,6
500,7.29,0.06,SHEIN VCAY Women Plus Tropical Print Wide Leg Summer Beach Shorts,,,
1100,22.19,0.07,"SHEIN Slayr Plus Size Casual Sleeveless Cardigan & Shorts 3 Piece Set, Summer",,,
700,8.04,0.17,SHEIN Clasi Plus Frill Trim Butterfly Sleeve Blouse,,,5
,10.99,0.07,SHEIN Slayr Plus Size Flower Print Slim Fit Spaghetti Strap Dress,,,
2900,9.39,0.07,"SHEIN LUNE Plus Size All Over Printed Tank Top, Suitable For Summer Vacation",,,
700,11.87,0.11,SHEIN VCAY Plus Size Women Fashionable Loose Black & White Printed Dress,,,
3100,21.69,0.08,SHEIN Slayr Plus Size Floral Print Lantern Sleeve Dress,,,
500,3.28,0.6,SHEIN Clasi Summer Plus Size Striped Round Neck Short Sleeves Jumpsuit Shirt Office Wear Country Concert Outfit,,,
,8.19,0.06,SHEIN Essnce Plus Floral Print Tee,,,
800,4.65,0.54,EMERY ROSE Women's Plus Size Patchwork Printed Leggings,,,
1000,9.35,0.32,SHEIN Frenchy Plus Notched Neckline Batwing Sleeve Curved Hem Blouse,,,7
,8.39,0.07,SHEIN Essnce Women's Plus Size Sleeveless Camisole And Tank Tops,,,8
,5.95,0.35,SHEIN Unity Plus Button Detail Tank Top,,,7
2700,7.89,0.06,SHEIN Essnce Women's Plus Size V-Neck Solid Color T-Shirt,,,8
200,18.29,0.08,SHEIN Slayr Pride Month Plus Size Solid Color Shirt And Printed Shorts Casual Holiday 2pcs/Set-A,,,
2500,24.09,0.07,SHEIN Frenchy Women's Plus Size Simple Solid Color Daily Pants,,,
4100,13.39,0.08,SHEIN Swim Vcay Plus Size Summer Beach Solid Color Side Drawstring Spaghetti Strap Top With Ditsy Floral Print Triangle Pant Tankini Set,1,In Blue Plus Size Tankinis,
600,15.09,0.07,SHEIN LUNE Plus Solid Batwing Sleeve Split Hem Dress,2,in Long Dresses,
2300,6.75,0.42,SHEIN LUNE Women's Short Sleeve Green T-Shirt Top For Music Festival In Spring And Summer,,,
,8.73,0.09,SHEIN Essnce Plus Size Casual Short Sleeve T-Shirt With Design Of Heart And American Flag Pattern,7,In Blue Plus Size Tops,
600,8.39,0.06,SHEIN Slayr Plus Size Solid Color Round Neck Short Sleeve T-Shirt,10,in Plus Size T shirts,6
500,13.59,0.07,SHEIN Priv̩ Plus Size Women Elegant Slim Fit Strapless Floral Printed Side High Slit Hem Dress For Summer,,,
1600,10.79,0.06,SHEIN Frenchy Plus Size Women's Casual Lace Patchwork White Leggings Summer Bottoms,,,
100,10.19,0.08,SHEIN LUNE Plus Ditsy Floral Print Guipure Lace Insert Blouse,,,
,10.92,0.1,SHEIN Essnce Plus Size Summer Casual Solid Color Pocket Skirt Shorts,,,
,15.49,0.08,SHEIN VCAY Plus-Size Vacation Short Sleeve Long Big Wave Stripe Floral Shirt,,,
1200,7.85,0.38,SHEIN VCAY Plus Tie Dye Fold Pleated Detail Tank Dress,,,5
600,9.09,0.07,"SHEIN LUNE Men's Plus-Size Square Collar Casual-Fit Allover Print Short Sleeve Shirt, Summer",10,In Blue Plus Size Blouses,9
3300,13.49,0.08,SHEIN VCAY Plus Striped & Geo Print Asymmetrical Hem Cami Jumpsuit,,,
100,5.36,0.22,SHEIN Clasi Plus Striped Print Batwing Sleeve Blouse,,,8
,14.89,0.07,EMERY ROSE Plus Size Summer Countryside Vacation Leisure Color Block Striped Notched Collar Batwing Sleeve Dress,,,
1500,12.09,0.08,SHEIN Priv̩ Plus Size Solid Color Lace Casual Summer Shirt,,,
700,12.95,0.42,SHEIN Clasi Plus Notch Neck Puff Sleeve Mermaid Hem Dress,,,5
90,5.35,0.44,EMERY ROSE Plus Size Fashionable Summer Printed Cami Top,,,9
700,9.97,0.11,SHEIN EZwear Plus Size Personality Design Print Casual Short Sleeve T-Shirt,4,In Beige Women Plus Clothing,
70,5.85,0.54,SHEIN LUNE Plus Tie Shoulder Fake Button Ruffle Hem Dress,,,
,10.49,0.08,SHEIN JORESS Plus Size Summer Casual Polka Dot Striped Patchwork Batwing Sleeve Shirt,,,4
1400,5.55,0.4,SHEIN LUNE Plus Size Women's Fashionable Solid Color Short Sleeve V-Neck Blouse,,,6
2400,14.19,0.07,SHEIN Swim Lushore Plus Size Summer Beach Colorblock Pleated One Piece Swimsuit With Halter Neck,,,
1800,10.05,0.32,SHEIN LUNE Plus Size Solid Color V-Neck Split Hem Dress,,,9
,12.09,0.07,SHEIN VCAY Plus Size Women's Solid Color V-Neck Tank Top And Shorts Casual 2-Piece Set For Summer,,,
,9.95,0.18,Women's Plus Size Vintage Spaghetti Strap Casual Holiday Short Sleeve Dress,,,
600,11.96,0.28,SHEIN VCAY Plus Allover Print Off Shoulder Dress,,,8
200,6.47,0.22,SHEIN LUNE Plus Size Contrast Lace Casual Camisole Top,,,
2000,21.69,0.09,SHEIN LUNE Women Solid Color Simple Round Neck Daily Dress,,,
3400,11.59,0.07,"SHEIN X Lele Pons SHEIN Swim Vcay Plus Size Women's Sexy Hollow Out Bodycon Swimwear Set, Solid Color Fashionable",,,
1300,22.79,0.08,EMERY ROSE Plus Size Summer Teacher Clothes  Geometric Pattern Short Sleeve Top And Wide Leg Pants Two-Piece Set,,,6
300,7.95,0.29,SHEIN EZwear Plus Size Women's Glasses Lips Printed T-shirt,,,4
1500,5.39,0.07,SHEIN EZwear Plus Scallop Trim Ruched Tube Top,,,
